Date	Open	High	Low	Close	Volume('000 shares)	Date
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
1900/01/00						
